"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
1.84,5.77989,5.94471,1.31684,0.785742,1,0,2.113,0,132.8
1.86,5.76901,5.95566,1.33228,0.765742,1,0,1.928,0,132.8
1.88,5.75831,5.9665,1.34751,0.745742,1,0,1.751,0,132.8
1.9,5.74808,5.97692,1.36211,0.725742,1,0,1.593,0,132.8
1.92,5.73806,5.98719,1.37646,0.705742,1,0,1.441,0,132.8
1.94,5.72838,5.99715,1.39035,0.685742,1,0,1.303,0,132.8
1.96,5.719,6.00685,1.40384,0.665742,1,0,1.175,0,132.8
1.98,5.70989,6.01632,1.41698,0.645742,1,0,1.056,0,132.8
2,5.70112,6.02546,1.42965,0.625742,1,0,0.948,0,132.8
2.02,5.6926,6.03438,1.44199,0.605742,1,0,0.846,0,132.8
2.04,5.6844,6.04299,1.45388,0.585742,1,0,0.754,0,132.8
2.06,5.67649,6.05132,1.46536,0.565742,1,0,0.67,0,132.8
2.08,5.6688,6.05945,1.47655,0.545742,1,0,0.592,0,132.8
2.1,5.66155,6.06713,1.48712,0.525742,1,0,0.524,0,132.8
2.12,5.65431,6.07481,1.49767,0.505742,1,0,0.456,0,132.8
2.14,5.64771,6.08184,1.50731,0.485742,1,0,0.402,0,132.8
2.16,5.64118,6.0888,1.51686,0.465742,1,0,0.349,0,132.8
2.18,5.63485,6.09556,1.52612,0.445742,1,0,0.3,0,132.8
2.2,5.6291,6.1017,1.53453,0.425742,1,0,0.262,0,132.8
2.22,5.62336,6.10785,1.54294,0.405742,1,0,0.223,0,132.8
2.24,5.61784,6.11378,1.55104,0.385742,1,0,0.188,0,132.8
2.26,5.613,6.11897,1.55814,0.365742,1,0,0.164,0,132.8
2.28,5.60817,6.12416,1.56523,0.345742,1,0,0.14,0,132.8
2.3,5.60334,6.12935,1.57232,0.325742,1,0,0.116,0,132.8
2.32,5.59924,6.13376,1.57834,0.305742,1,0,0.099,0,132.8
2.34,5.59554,6.13775,1.58378,0.285742,1,0,0.086,0,132.8
2.36,5.59184,6.14173,1.58922,0.265742,1,0,0.073,0,132.8
2.38,5.58814,6.14572,1.59466,0.245742,1,0,0.06,0,132.8
2.4,5.58444,6.14971,1.6001,0.225742,1,0,0.047,0,132.8
2.42,5.58287,6.15141,1.60241,0.205742,1,0,0.043,0,132.8
2.44,5.58133,6.15306,1.60467,0.185742,1,0,0.04,0,132.8
2.46,5.5798,6.15471,1.60692,0.165742,1,0,0.037,0,132.8
2.48,5.57827,6.15636,1.60917,0.145742,1,0,0.034,0,132.8
2.5,5.57674,6.15802,1.61143,0.125742,1,0,0.031,0,132.8
2.52,5.57521,6.15967,1.61368,0.105742,1,0,0.028,0,132.8
2.54,5.57367,6.16132,1.61594,0.0857417,1,0,0.025,0,132.8
2.56,5.57214,6.16298,1.61819,0.0657417,1,0,0.022,0,132.8
2.58,5.57061,6.16463,1.62044,0.0457417,1,0,0.019,0,132.8
2.6,5.56908,6.16628,1.62269,0.0257417,1,0,0.016,0,132.8
2.62,5.56755,6.16794,1.62495,0.00574167,1,0,0.013,0,132.8
