"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
1.78,7.87985,0.368832,1.10769,0.413942,1,0,-8.5861,0,-90
1.8,7.87859,0.360515,1.1161,0.393942,1,0,-8.599,0,-90
1.82,7.8775,0.353272,1.12343,0.373942,1,0,-8.6077,0,-90
1.84,7.87643,0.34626,1.13052,0.353942,1,0,-8.6155,0,-90
1.86,7.87537,0.339249,1.13761,0.333942,1,0,-8.6233,0,-90
1.88,7.87437,0.33263,1.1443,0.313942,1,0,-8.63,0,-90
1.9,7.87355,0.32725,1.14975,0.293942,1,0,-8.633,0,-90
1.92,7.87273,0.321871,1.15519,0.273942,1,0,-8.636,0,-90
1.94,7.87191,0.316491,1.16063,0.253942,1,0,-8.639,0,-90
1.96,7.8711,0.311112,1.16607,0.233942,1,0,-8.642,0,-90
1.98,7.87055,0.307536,1.16969,0.213942,1,0,-8.6437,0,-90
2,7.87021,0.305307,1.17194,0.193942,1,0,-8.6445,0,-90
2.02,7.86988,0.303079,1.17419,0.173942,1,0,-8.6453,0,-90
2.04,7.86954,0.300851,1.17645,0.153942,1,0,-8.6462,0,-90
2.06,7.8692,0.298623,1.1787,0.133942,1,0,-8.647,0,-90
2.08,7.86886,0.296394,1.18096,0.113942,1,0,-8.6478,0,-90
2.1,7.86852,0.294166,1.18321,0.0939417,1,0,-8.6486,0,-90
2.12,7.86818,0.291938,1.18546,0.0739417,1,0,-8.6494,0,-90
2.14,7.86784,0.28971,1.18772,0.0539417,1,0,-8.6502,0,-90
2.16,7.8675,0.287481,1.18997,0.0339417,1,0,-8.651,0,-90
2.18,7.86716,0.285253,1.19223,0.0139417,1,0,-8.6518,0,-90
